Tl1,Src1,Dst1,Protocol1,dure1,moy1,length1,DIS1,DIO1,DAO1,dure2,moy2,length2,DIS2,DIO2,DAO2,on,tx,rx,int,x,y,rank,attack,class
12953.339055,32,9,1,0.104,0.026,2652,0,26,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
13021.129431,32,6,1,0.066,0.017,1734,0,17,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
13183.546183,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
13188.071905,32,31,1,0.071,0.018,1836,0,18,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
13345.424823,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
13393.631916,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
13562.406895,32,7,1,0.125,0.031,3162,0,31,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
13687.462103,32,9,1,0.071,0.018,1836,0,18,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
13748.880651,32,6,1,0.021,0.006,612,0,6,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
13928.07215,32,31,1,0.008,0.003,306,0,3,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
14069.375751,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
14208.61614,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
14232.280919,32,7,1,0.108,0.027,2754,0,27,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
14362.946873,32,31,1,0.116,0.029,2958,0,29,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
14405.116291,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
14479.350665,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
14578.696295,32,31,1,0.100,0.025,2550,0,25,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
14720.08759,32,9,1,0.079,0.020,2040,0,20,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
14803.758092,32,6,1,0.062,0.016,1632,0,16,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
14875.905644,32,7,1,0.037,0.010,1020,0,10,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
14954.899191,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
15098.194464,32,31,1,0.029,0.008,816,0,8,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
15274.089787,32,9,1,0.050,0.013,1326,0,13,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
15449.962835,32,9,1,0.062,0.016,1632,0,16,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
15608.190235,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
15690.436603,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
15859.758093,32,6,1,0.062,0.016,1632,0,16,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
15999.157109,32,7,1,0.054,0.014,1428,0,14,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
16065.822393,32,31,1,0.079,0.020,2040,0,20,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
16155.997259,32,9,1,0.004,0.002,204,0,2,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
16156.088568,32,9,1,0.087,0.022,2244,0,22,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
16237.227344,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
16411.947821,32,31,1,0.125,0.031,3162,0,31,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
16493.087286,32,9,1,0.054,0.014,1428,0,14,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
16573.282171,32,7,1,0.116,0.029,2958,0,29,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
16732.157902,32,7,1,0.062,0.016,1632,0,16,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
16829.631916,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
16973.881415,32,6,1,0.100,0.025,2550,0,25,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17056.445927,32,31,1,0.054,0.014,1428,0,14,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17064.913166,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17067.335013,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17161.713567,32,9,1,0.095,0.024,2448,0,24,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17240.530432,32,7,1,0.100,0.025,2550,0,25,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17304.75614,32,6,1,0.029,0.008,816,0,8,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17380.946417,32,31,1,0.062,0.016,1632,0,16,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17462.337803,32,9,1,0.062,0.016,1632,0,16,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17625.782903,32,7,1,0.062,0.016,1632,0,16,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17669.999243,32,7,1,0.086,0.027,2052,0,0,27,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17670.498974,32,7,1,0.496,0.041,3772,0,31,10,0.430,0.042,3192,0,0,42,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17674.532567,32,7,1,0.083,0.026,1976,0,0,26,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17675.80364,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17683.248952,32,99,1,0.126,0.030,2910,0,30,0,0.076,0.024,1824,0,0,24,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17696.608327,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17730.264577,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17771.631414,32,6,1,0.100,0.025,2550,0,25,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17784.545919,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17914.725516,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
17923.319341,32,31,1,0.066,0.017,1734,0,17,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
18056.091009,32,9,1,0.004,0.002,204,0,2,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
18101.272421,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
18123.49654,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
18127.014728,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
18234.818578,32,31,1,0.050,0.013,1326,0,13,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
18345.323004,32,31,1,0.062,0.016,1632,0,16,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
18491.965642,32,9,1,0.041,0.011,1122,0,11,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
18519.780223,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
18580.655461,32,7,1,0.021,0.006,612,0,6,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
18720.382727,32,6,1,0.116,0.029,2958,0,29,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
18762.803702,32,99,1,0.126,0.030,2910,0,30,0,0.020,0.007,532,0,0,7,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
18766.282294,32,7,1,0.010,0.004,304,0,0,4,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
18770.230914,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
18771.906012,32,7,1,0.003,0.002,152,0,0,2,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
18772.811483,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
18782.280194,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
18809.147381,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
18854.571416,32,31,1,0.062,0.016,1632,0,16,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
18864.952108,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
19004.99114,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
19020.338811,32,9,1,0.033,0.009,918,0,9,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
19091.258093,32,6,1,0.062,0.016,1632,0,16,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
19163.696063,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
19168.709981,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
19238.241291,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
19415.196844,32,31,1,0.108,0.027,2754,0,27,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
19511.570775,32,31,1,0.021,0.006,612,0,6,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
19664.997838,32,6,1,0.066,0.017,1734,0,17,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
19665.006139,32,6,1,0.004,0.002,204,0,2,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
19763.156134,32,7,1,0.046,0.012,1224,0,12,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
19797.233664,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
19901.376811,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
20071.254767,32,6,1,0.058,0.015,1530,0,15,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
20167.323034,32,31,1,0.008,0.003,306,0,3,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
20284.71134,32,9,1,0.108,0.027,2754,0,27,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
20344.963782,32,9,1,0.025,0.007,714,0,7,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
20401.788166,32,1,1,0.000,0.001,102,0,1,0,0.083,0.021,2142,0,21,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
20411.772541,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
20486.569342,32,31,1,0.066,0.017,1734,0,17,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
20557.822027,32,31,1,0.046,0.012,1224,0,12,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
20722.507818,32,6,1,0.037,0.010,1020,0,10,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
20726.186483,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
20824.532629,32,7,1,0.071,0.018,1836,0,18,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
20996.882085,32,6,1,0.091,0.023,2346,0,23,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21074.45214,32,99,1,0.126,0.030,2910,0,30,0,0.450,0.039,2964,0,0,39,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21075.379461,32,6,1,0.076,0.024,1824,0,0,24,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21079.995932,32,99,1,0.013,0.004,388,0,4,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21080.108664,32,99,1,0.108,0.026,2522,0,26,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21082.983653,32,6,1,0.618,0.007,558,0,1,6,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21084.880957,32,6,1,0.056,0.018,1368,0,0,18,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21086.99639,32,99,1,0.100,0.024,2328,0,24,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21087.022381,32,99,1,0.022,0.006,582,0,6,0,0.080,0.025,1900,0,0,25,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21095.678631,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21108.498952,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21145.99587,32,99,1,0.013,0.004,388,0,4,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21146.108572,32,99,1,0.108,0.026,2522,0,26,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21186.186452,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21262.94657,32,31,1,0.091,0.023,2346,0,23,0,0.066,0.017,1734,0,17,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21307.546124,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21411.337347,32,9,1,0.008,0.003,306,0,3,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21494.553671,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21565.408331,32,7,1,0.079,0.020,2040,0,20,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21672.967853,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21741.577414,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21893.571051,32,31,1,0.029,0.008,816,0,8,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
21927.467733,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22034.445593,32,31,1,0.021,0.006,612,0,6,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22188.133337,32,6,1,0.029,0.008,816,0,8,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22323.088964,32,9,1,0.087,0.022,2244,0,22,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22456.309031,32,1,1,0.000,0.001,102,0,1,0,0.013,0.005,380,0,0,5,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22459.467814,32,99,1,0.126,0.030,2910,0,30,0,0.066,0.021,1596,0,0,21,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22461.879553,32,6,1,0.389,0.112,8512,0,0,112,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22463.505102,32,6,1,0.423,0.122,9272,0,0,122,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22465.999919,32,99,1,0.056,0.014,1358,0,14,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22466.069265,32,99,1,0.065,0.016,1552,0,16,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22474.389577,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22488.819256,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22508.381756,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22578.350505,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22626.714697,32,9,1,0.033,0.009,918,0,9,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22711.311483,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22744.280919,32,7,1,0.108,0.027,2754,0,27,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22866.071905,32,31,1,0.071,0.018,1836,0,18,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22918.780294,32,99,1,0.126,0.030,2910,0,30,0,0.060,0.019,1444,0,0,19,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22921.504917,32,6,1,0.063,0.020,1520,0,0,20,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22924.881756,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22930.530414,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22932.757208,32,6,1,0.017,0.006,456,0,0,6,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22936.822223,32,1,1,0.136,0.032,3264,0,32,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22940.897421,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22941.257177,32,6,1,0.007,0.003,228,0,0,3,0.050,0.013,1326,0,13,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22943.725576,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22944.144886,32,1,1,0.000,0.001,76,0,0,1,0.080,0.025,1900,0,0,25,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22949.738514,32,1,1,0.625,0.003,228,0,0,3,0.720,0.069,5244,0,0,69,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22950.944265,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22969.55364,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
22991.780194,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
23034.318516,32,31,1,0.120,0.030,3060,0,30,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
23046.952108,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
23163.463506,32,9,1,0.025,0.007,714,0,7,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
23194.256785,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
23284.088141,32,9,1,0.071,0.018,1836,0,18,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
23366.170878,32,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
23436.462651,32,9,1,0.062,0.016,1632,0,16,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
23517.658514,32,7,1,0.079,0.020,2040,0,20,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
23650.843036,32,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
23825.319616,32,31,1,0.075,0.019,1938,0,19,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
23842.553477,32,1,1,0.000,0.001,76,0,0,1,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
23896.113911,32,1,1,0.000,0.001,76,0,0,1,0.083,0.026,1976,0,0,26,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
23932.995902,32,99,1,0.013,0.004,388,0,4,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
23933.108664,32,99,1,0.108,0.026,2522,0,26,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
23994.15592,32,7,1,0.091,0.023,2346,0,23,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
24014.363849,32,1,1,0.000,0.001,76,0,0,1,0.033,0.011,836,0,0,11,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
24102.447056,32,31,1,0.091,0.023,2346,0,23,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
24141.489177,32,1,1,0.000,0.001,76,0,0,1,0.050,0.016,1216,0,0,16,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
24201.694799,32,31,1,0.004,0.002,204,0,2,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
24272.964178,32,9,1,0.017,0.005,510,0,5,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
24340.089421,32,9,1,0.087,0.022,2244,0,22,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
24461.783666,32,7,1,0.054,0.014,1428,0,14,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
24533.986896,32,1,1,0.000,0.001,76,0,0,1,0.060,0.019,1444,0,0,19,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
24537.988819,32,1,1,0.000,0.001,76,0,0,1,0.053,0.017,1292,0,0,17,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
24544.926135,32,1,1,0.000,0.001,76,0,0,1,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
24547.997396,32,99,1,0.030,0.008,776,0,8,0,0.000,0.000,0,0,0,0,0.74,0.09,0.01,0.01,34.34,29.70,1,oui,rank
